graph,c,n,prc,phase_length,delay,initial_positions,lambda2,converged,steps_to_converge,repeated,steps_to_repeat
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,57.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,0,,1,607.0
dumbbell,28,10,x,10,5,random,0.004180137432108832,0,,1,627.0
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,57.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,27.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,323.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,87.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,0,,1,607.0
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,87.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,275.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,333.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,0,,1,97.0
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,97.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,87.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,283.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,285.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,275.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,37.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,285.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,285.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,0,,1,608.0
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,0,,1,657.0
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,284.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,107.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,245.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,285.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,284.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,97.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,303.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,47.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,285.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,284.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,67.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,0,,1,607.0
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,107.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,285.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,285.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,57.0,0,
dumbbell,28,10,x,10,5,random,0.004180137432108832,1,87.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,284.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,127.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,57.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,0,,1,617.0
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,0,,1,693.0
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,107.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,37.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,286.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,87.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,87.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,293.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,283.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,0,,1,667.0
dumbbell,29,10,x,10,5,random,0.0038978401447946312,0,,1,647.0
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,284.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,285.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,0,,1,627.0
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,107.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,303.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,87.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,0,,1,667.0
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,87.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,87.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,562.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,283.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,283.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,87.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,87.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,87.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,107.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,87.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,0,,1,637.0
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,283.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,87.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,284.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,284.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,323.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,283.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,27.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,285.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,87.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,0,,1,647.0
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,373.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,127.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,0,,1,77.0
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,87.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,117.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,283.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,57.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,285.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,285.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,47.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,285.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,285.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,107.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,1,67.0,0,
dumbbell,29,10,x,10,5,random,0.0038978401447946312,0,,1,607.0
